id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,6.0,BESTEFFORT,COMPLETED,gpu,0.0,"{'cpu': 1.971, 'gpu': 0.308, 'CLOUD': 0.13}",0.0,0.308,4.0,6.0
2,TT1,157.0,BESTEFFORT,COMPLETED,gpu,0.236,"{'cpu': 3.528, 'gpu': 0.371, 'CLOUD': 0.204}",0.308,0.679,4.236,6.236
3,TT2,34.0,BESTEFFORT,COMPLETED,gpu,1.187,"{'cpu': 15.348, 'gpu': 1.032, 'CLOUD': 1.267}",1.187,2.2190000000000003,4.687,6.437
4,TT2,170.0,BESTEFFORT,COMPLETED,gpu,1.278,"{'cpu': 15.401, 'gpu': 1.583, 'CLOUD': 1.236}",2.2190000000000003,3.8020000000000005,4.7780000000000005,6.5280000000000005
5,TT2,138.0,BESTEFFORT,MISSED,cpu,1.38,"{'cpu': 11.612, 'gpu': 1.263, 'CLOUD': 1.065}",1.38,inf,4.88,6.63
6,TT2,167.0,BESTEFFORT,COMPLETED,gpu,2.53,"{'cpu': 16.625, 'gpu': 1.032, 'CLOUD': 1.174}",3.8020000000000005,4.8340000000000005,6.029999999999999,7.779999999999999
7,TT1,30.0,BESTEFFORT,COMPLETED,gpu,7.258,"{'cpu': 2.143, 'gpu': 0.204, 'CLOUD': 0.25}",7.258,7.462,11.258,13.258
8,TT2,122.0,BESTEFFORT,COMPLETED,gpu,8.591,"{'cpu': 14.194, 'gpu': 1.28, 'CLOUD': 1.245}",8.591,9.870999999999999,12.091,13.841
9,TT2,149.0,BESTEFFORT,COMPLETED,gpu,9.26,"{'cpu': 16.517, 'gpu': 1.054, 'CLOUD': 1.237}",9.870999999999999,10.924999999999999,12.76,14.51
10,TT2,86.0,BESTEFFORT,COMPLETED,gpu,10.645,"{'cpu': 12.438, 'gpu': 1.685, 'CLOUD': 1.167}",10.924999999999999,12.61,14.145,15.895
11,TT2,138.0,BESTEFFORT,COMPLETED,gpu,13.543,"{'cpu': 12.612, 'gpu': 1.397, 'CLOUD': 1.237}",13.543,14.94,17.043,18.793
12,TT2,113.0,BESTEFFORT,COMPLETED,gpu,14.417,"{'cpu': 14.08, 'gpu': 1.548, 'CLOUD': 1.142}",14.94,16.488,17.917,19.667
13,TT1,6.0,BESTEFFORT,COMPLETED,gpu,16.055,"{'cpu': 1.088, 'gpu': 0.144, 'CLOUD': 0.197}",16.488,16.631999999999998,20.055,22.055
