id,type,urgency,status,assigned_machine,arrival_time,execution_time,energy_usage,start_time,completion_time,missed_time,deadline,extended_deadline
0,T2,BESTEFFORT,COMPLETED,m1-1,0.999,"{'m1-1': 14.98, 'm2-1': 14.94, 'm3-1': 15.23}",1498.0,0.999,15.979000000000001,inf,15.999,15.999
1,T1,BESTEFFORT,COMPLETED,m2-1,3.976,"{'m1-1': 9.9, 'm2-1': 9.92, 'm3-1': 10.06}",2976.0,3.976,13.896,inf,18.976,18.976
2,T4,BESTEFFORT,MISSED,m1-1,4.105,"{'m1-1': 2.02, 'm2-1': 1.98, 'm3-1': 1.98}",0.0,15.979000000000001,inf,15.979000000000001,9.105,9.105
3,T1,BESTEFFORT,COMPLETED,m3-1,4.369,"{'m1-1': 9.84, 'm2-1': 10.17, 'm3-1': 10.07}",100.7,4.369,14.439,inf,19.369,19.369
4,T3,BESTEFFORT,MISSED,m3-1,5.778,"{'m1-1': 5.01, 'm2-1': 5.02, 'm3-1': 5.07}",0.0,14.439,inf,14.439,10.777999999999999,10.777999999999999
5,T3,BESTEFFORT,MISSED,m3-1,6.722,"{'m1-1': 5.06, 'm2-1': 5.07, 'm3-1': 4.99}",0.0,14.439,inf,14.439,11.722000000000001,11.722000000000001
6,T2,BESTEFFORT,MISSED,m3-1,7.824,"{'m1-1': 14.96, 'm2-1': 14.82, 'm3-1': 15.16}",83.84999999999998,14.439,inf,22.823999999999998,22.823999999999998,22.823999999999998
7,T4,BESTEFFORT,COMPLETED,m1-1,13.88,"{'m1-1': 2.03, 'm2-1': 2.01, 'm3-1': 2.0}",202.99999999999997,15.979000000000001,18.009,inf,18.880000000000003,18.880000000000003
8,T1,BESTEFFORT,COMPLETED,m1-1,16.812,"{'m1-1': 9.99, 'm2-1': 10.15, 'm3-1': 10.13}",999.0,18.009,27.999000000000002,inf,31.812,31.812
9,T3,BESTEFFORT,COMPLETED,m3-1,29.313,"{'m1-1': 4.94, 'm2-1': 5.06, 'm3-1': 4.96}",49.6,29.313,34.272999999999996,inf,34.313,34.313
10,T3,BESTEFFORT,COMPLETED,m2-1,30.202,"{'m1-1': 4.94, 'm2-1': 4.96, 'm3-1': 4.95}",1488.0,30.202,35.162,inf,35.202,35.202
11,T3,BESTEFFORT,MISSED,m2-1,32.677,"{'m1-1': 5.05, 'm2-1': 5.08, 'm3-1': 4.93}",754.5000000000002,35.162,inf,37.677,37.677,37.677
12,T2,BESTEFFORT,MISSED,m3-1,33.352,"{'m1-1': 15.09, 'm2-1': 15.01, 'm3-1': 14.88}",140.79000000000002,34.272999999999996,inf,48.352,48.352,48.352
13,T2,BESTEFFORT,MISSED,m3-1,33.789,"{'m1-1': 15.2, 'm2-1': 14.86, 'm3-1': 14.91}",4.370000000000047,48.352,inf,48.789,48.789,48.789
14,T2,BESTEFFORT,MISSED,m1-1,38.401,"{'m1-1': 15.09, 'm2-1': 15.24, 'm3-1': 14.89}",1500.0,38.401,inf,53.401,53.401,53.401
15,T2,BESTEFFORT,MISSED,m1-1,39.443,"{'m1-1': 14.82, 'm2-1': 15.04, 'm3-1': 14.85}",104.19999999999945,53.401,inf,54.443,54.443,54.443
16,T1,BESTEFFORT,COMPLETED,m2-1,42.627,"{'m1-1': 10.05, 'm2-1': 9.85, 'm3-1': 10.07}",2955.0,42.627,52.477000000000004,inf,57.627,57.627
17,T2,BESTEFFORT,MISSED,m2-1,46.641,"{'m1-1': 14.76, 'm2-1': 14.81, 'm3-1': 15.15}",2749.1999999999985,52.477000000000004,inf,61.641,61.641,61.641
18,T4,BESTEFFORT,COMPLETED,m3-1,49.544,"{'m1-1': 2.0, 'm2-1': 1.98, 'm3-1': 2.03}",20.299999999999997,49.544,51.574,inf,54.544,54.544
19,T3,BESTEFFORT,MISSED,m2-1,51.197,"{'m1-1': 5.07, 'm2-1': 5.03, 'm3-1': 5.0}",0.0,61.641,inf,61.641,56.197,56.197
20,T1,BESTEFFORT,COMPLETED,m3-1,53.529,"{'m1-1': 9.85, 'm2-1': 10.01, 'm3-1': 10.04}",100.39999999999999,53.529,63.569,inf,68.529,68.529
21,T4,BESTEFFORT,MISSED,m2-1,53.974,"{'m1-1': 2.0, 'm2-1': 1.98, 'm3-1': 1.98}",0.0,61.641,inf,61.641,58.974,58.974
22,T3,BESTEFFORT,MISSED,m2-1,55.435,"{'m1-1': 4.92, 'm2-1': 5.02, 'm3-1': 5.0}",0.0,61.641,inf,61.641,60.435,60.435
23,T1,BESTEFFORT,COMPLETED,m3-1,66.817,"{'m1-1': 10.0, 'm2-1': 10.06, 'm3-1': 10.11}",101.1,66.817,76.92699999999999,inf,81.817,81.817
24,T1,BESTEFFORT,MISSED,m3-1,67.074,"{'m1-1': 10.1, 'm2-1': 9.91, 'm3-1': 10.14}",51.470000000000056,76.92699999999999,inf,82.074,82.074,82.074
25,T2,BESTEFFORT,COMPLETED,m1-1,68.449,"{'m1-1': 14.9, 'm2-1': 15.05, 'm3-1': 15.05}",1490.0,68.449,83.349,inf,83.449,83.449
26,T2,BESTEFFORT,COMPLETED,m2-1,75.816,"{'m1-1': 14.86, 'm2-1': 14.91, 'm3-1': 14.86}",4473.0,75.816,90.726,inf,90.816,90.816
27,T3,BESTEFFORT,MISSED,m1-1,77.518,"{'m1-1': 5.04, 'm2-1': 4.92, 'm3-1': 4.98}",0.0,83.349,inf,83.349,82.518,82.518
28,T1,BESTEFFORT,MISSED,m2-1,80.438,"{'m1-1': 10.14, 'm2-1': 10.0, 'm3-1': 9.89}",1413.600000000001,90.726,inf,95.438,95.438,95.438
29,T2,BESTEFFORT,MISSED,m2-1,93.337,"{'m1-1': 15.0, 'm2-1': 14.76, 'm3-1': 14.93}",3869.7000000000003,95.438,inf,108.337,108.337,108.337
30,T2,BESTEFFORT,MISSED,m2-1,94.78,"{'m1-1': 15.14, 'm2-1': 14.81, 'm3-1': 14.86}",432.89999999999935,108.337,inf,109.78,109.78,109.78
31,T4,BESTEFFORT,COMPLETED,m3-1,103.646,"{'m1-1': 1.98, 'm2-1': 1.97, 'm3-1': 1.97}",19.7,103.646,105.616,inf,108.646,108.646
32,T3,BESTEFFORT,COMPLETED,m2-1,127.405,"{'m1-1': 5.07, 'm2-1': 4.93, 'm3-1': 5.02}",1479.0,127.405,132.335,inf,132.405,132.405
33,T4,BESTEFFORT,COMPLETED,m1-1,134.699,"{'m1-1': 2.02, 'm2-1': 1.97, 'm3-1': 1.97}",202.0,134.699,136.71900000000002,inf,139.699,139.699
