id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,7.0,BESTEFFORT,COMPLETED,gpu,0.0,"{'cpu': 1.269, 'gpu': 0.138, 'CLOUD': 0.114}",0.0,0.138,4.0,6.0
2,TT1,10.0,BESTEFFORT,COMPLETED,gpu,0.0,"{'cpu': 1.21, 'gpu': 0.125, 'CLOUD': 0.11}",0.138,0.263,4.0,6.0
3,TT1,49.0,BESTEFFORT,COMPLETED,gpu,2.057,"{'cpu': 1.034, 'gpu': 0.115, 'CLOUD': 0.102}",2.057,2.172,6.057,8.057
4,TT2,208.0,BESTEFFORT,COMPLETED,gpu,2.392,"{'cpu': 12.603, 'gpu': 1.159, 'CLOUD': 1.043}",2.392,3.551,5.8919999999999995,7.6419999999999995
5,TT2,212.0,BESTEFFORT,COMPLETED,gpu,2.973,"{'cpu': 11.502, 'gpu': 1.236, 'CLOUD': 1.078}",3.551,4.787,6.473,8.222999999999999
6,TT2,63.0,BESTEFFORT,MISSED,cpu,3.251,"{'cpu': 12.675, 'gpu': 1.089, 'CLOUD': 1.041}",3.251,inf,6.7509999999999994,8.501
7,TT2,124.0,BESTEFFORT,COMPLETED,gpu,9.052,"{'cpu': 12.049, 'gpu': 1.046, 'CLOUD': 1.027}",9.052,10.097999999999999,12.552,14.302
8,TT2,155.0,BESTEFFORT,COMPLETED,gpu,11.286,"{'cpu': 10.921, 'gpu': 1.035, 'CLOUD': 1.042}",11.286,12.321,14.786,16.536
9,TT2,198.0,BESTEFFORT,COMPLETED,gpu,11.984,"{'cpu': 11.26, 'gpu': 1.065, 'CLOUD': 1.089}",12.321,13.386,15.484,17.234
10,TT1,13.0,BESTEFFORT,COMPLETED,gpu,13.147,"{'cpu': 1.077, 'gpu': 0.128, 'CLOUD': 0.106}",13.386,13.514,17.147,19.147
11,TT2,244.0,BESTEFFORT,COMPLETED,gpu,14.835,"{'cpu': 11.859, 'gpu': 1.199, 'CLOUD': 1.029}",14.835,16.034000000000002,18.335,20.085
12,TT2,155.0,BESTEFFORT,COMPLETED,gpu,14.907,"{'cpu': 10.617, 'gpu': 1.085, 'CLOUD': 1.092}",16.034000000000002,17.119000000000003,18.407,20.157
13,TT2,184.0,BESTEFFORT,MISSED,cpu,15.101,"{'cpu': 10.327, 'gpu': 1.335, 'CLOUD': 1.021}",15.101,inf,18.601,20.351
14,TT2,158.0,BESTEFFORT,COMPLETED,gpu,19.436,"{'cpu': 10.856, 'gpu': 1.182, 'CLOUD': 1.068}",19.436,20.618,22.936,24.686
15,TT2,249.0,BESTEFFORT,COMPLETED,gpu,22.373,"{'cpu': 10.468, 'gpu': 1.109, 'CLOUD': 1.048}",22.373,23.482,25.873,27.623
16,TT2,77.0,BESTEFFORT,COMPLETED,gpu,22.689,"{'cpu': 10.315, 'gpu': 1.112, 'CLOUD': 1.011}",23.482,24.594,26.189,27.939
17,TT2,321.0,BESTEFFORT,COMPLETED,gpu,23.817,"{'cpu': 11.493, 'gpu': 1.094, 'CLOUD': 1.085}",24.594,25.688000000000002,27.317,29.067
18,TT2,155.0,BESTEFFORT,MISSED,cpu,24.211,"{'cpu': 11.959, 'gpu': 1.202, 'CLOUD': 1.061}",24.211,inf,27.711,29.461
19,TT2,67.0,BESTEFFORT,COMPLETED,gpu,25.662,"{'cpu': 10.024, 'gpu': 1.083, 'CLOUD': 1.014}",25.688000000000002,26.771,29.162,30.912
20,TT2,157.0,BESTEFFORT,COMPLETED,gpu,27.079,"{'cpu': 12.271, 'gpu': 1.323, 'CLOUD': 1.096}",27.079,28.402,30.579,32.329
21,TT2,104.0,BESTEFFORT,COMPLETED,gpu,30.028,"{'cpu': 11.052, 'gpu': 1.332, 'CLOUD': 1.007}",30.028,31.36,33.528,35.278
22,TT1,44.0,BESTEFFORT,COMPLETED,gpu,32.323,"{'cpu': 1.287, 'gpu': 0.12, 'CLOUD': 0.118}",32.323,32.443,36.323,38.323
23,TT2,269.0,BESTEFFORT,COMPLETED,gpu,32.375,"{'cpu': 11.264, 'gpu': 1.183, 'CLOUD': 1.055}",32.443,33.626,35.875,37.625
24,TT2,122.0,BESTEFFORT,COMPLETED,gpu,33.794,"{'cpu': 12.475, 'gpu': 1.007, 'CLOUD': 1.078}",33.794,34.800999999999995,37.294,39.044
25,TT2,131.0,BESTEFFORT,COMPLETED,gpu,34.756,"{'cpu': 12.042, 'gpu': 1.165, 'CLOUD': 1.042}",34.800999999999995,35.965999999999994,38.256,40.006
26,TT2,104.0,BESTEFFORT,COMPLETED,gpu,34.84,"{'cpu': 13.241, 'gpu': 1.059, 'CLOUD': 1.073}",35.965999999999994,37.02499999999999,38.34,40.09
27,TT2,273.0,BESTEFFORT,MISSED,cpu,35.826,"{'cpu': 11.114, 'gpu': 1.296, 'CLOUD': 1.004}",35.826,inf,39.326,41.076
28,TT2,197.0,BESTEFFORT,COMPLETED,gpu,36.2,"{'cpu': 12.543, 'gpu': 1.195, 'CLOUD': 1.034}",37.02499999999999,38.21999999999999,39.7,41.45
29,TT2,127.0,BESTEFFORT,MISSED,cpu,36.679,"{'cpu': 12.347, 'gpu': 1.284, 'CLOUD': 1.07}",41.076,inf,40.179,41.929
30,TT2,273.0,BESTEFFORT,COMPLETED,gpu,37.325,"{'cpu': 11.529, 'gpu': 1.119, 'CLOUD': 1.065}",38.21999999999999,39.33899999999999,40.825,42.575
31,TT2,181.0,BESTEFFORT,COMPLETED,gpu,37.737,"{'cpu': 12.143, 'gpu': 1.272, 'CLOUD': 1.078}",39.33899999999999,40.61099999999999,41.237,42.987
32,TT1,10.0,BESTEFFORT,COMPLETED,gpu,39.395,"{'cpu': 1.013, 'gpu': 0.114, 'CLOUD': 0.118}",40.61099999999999,40.72499999999999,43.395,45.395
33,TT1,59.0,BESTEFFORT,COMPLETED,gpu,41.028,"{'cpu': 1.089, 'gpu': 0.135, 'CLOUD': 0.118}",41.028,41.163,45.028,47.028
34,TT1,49.0,BESTEFFORT,COMPLETED,gpu,41.954,"{'cpu': 1.203, 'gpu': 0.117, 'CLOUD': 0.119}",41.954,42.071,45.954,47.954
35,TT2,157.0,BESTEFFORT,COMPLETED,gpu,43.073,"{'cpu': 11.521, 'gpu': 1.127, 'CLOUD': 1.06}",43.073,44.2,46.573,48.323
36,TT2,107.0,BESTEFFORT,COMPLETED,gpu,43.686,"{'cpu': 12.02, 'gpu': 1.007, 'CLOUD': 1.044}",44.2,45.207,47.186,48.936
37,TT2,258.0,BESTEFFORT,MISSED,cpu,43.787,"{'cpu': 13.02, 'gpu': 1.17, 'CLOUD': 1.012}",43.787,inf,47.287,49.037
38,TT2,118.0,BESTEFFORT,MISSED,cpu,44.146,"{'cpu': 11.052, 'gpu': 1.004, 'CLOUD': 1.078}",49.037,inf,47.646,49.396
39,TT2,153.0,BESTEFFORT,COMPLETED,gpu,46.25,"{'cpu': 12.027, 'gpu': 1.149, 'CLOUD': 1.081}",46.25,47.399,49.75,51.5
40,TT2,218.0,BESTEFFORT,COMPLETED,gpu,46.633,"{'cpu': 13.446, 'gpu': 1.166, 'CLOUD': 1.026}",47.399,48.565,50.133,51.883
41,TT2,174.0,BESTEFFORT,COMPLETED,gpu,47.054,"{'cpu': 12.515, 'gpu': 1.007, 'CLOUD': 1.085}",48.565,49.571999999999996,50.554,52.304
